ID,ANC_M,HANDSET,STATUT,CLASSE_CANAL,TARGET,FLAG_CHURN,SCORE_FORFAIT,PRED_FORFAIT,SEGMENT_FORFAIT,SCORE_CHURN,PRED_CHURN,RISQUE_CHURN,ACTION_RECOMMANDEE
C73834140,77,4G,A,Reseau indirect,0,0,0.7657145,1,Cible Prioritaire,0.012525768,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C19184111,79,4G,A,Reseau indirect,0,0,0.7657145,1,Cible Prioritaire,0.015287794,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C06704264,78,4G,A,Reseau indirect,1,0,0.7657145,1,Cible Prioritaire,0.016334435,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C11534431,74,4G,A,Reseau indirect,1,0,0.765623,1,Cible Prioritaire,0.01314916,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C31746720,3,4G,A,Reseau indirect,1,0,0.76550347,1,Cible Prioritaire,0.037953928,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C23444285,76,4G,A,Reseau indirect,1,0,0.7653133,1,Cible Prioritaire,0.0090040285,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C75984260,76,4G,A,Reseau indirect,0,0,0.7653133,1,Cible Prioritaire,0.0090040285,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C27494180,77,4G,A,Reseau indirect,1,0,0.7653133,1,Cible Prioritaire,0.0091834925,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C69953638,74,4G,A,Reseau indirect,1,0,0.7652218,1,Cible Prioritaire,0.009642168,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C28664558,67,4G,A,Reseau indirect,0,0,0.7646079,1,Cible Prioritaire,0.013838091,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C30864558,67,4G,A,Reseau indirect,1,0,0.7646079,1,Cible Prioritaire,0.013838091,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C74754547,69,4G,A,Reseau indirect,1,0,0.7646079,1,Cible Prioritaire,0.014109672,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C29154567,67,4G,A,Reseau indirect,1,0,0.7646079,1,Cible Prioritaire,0.013838091,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C68214592,66,4G,A,Reseau indirect,0,0,0.7646079,1,Cible Prioritaire,0.012941434,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C67864591,66,4G,A,Reseau indirect,1,0,0.7646079,1,Cible Prioritaire,0.012941434,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C49266635,6,4G,A,Reseau indirect,0,0,0.7645065,1,Cible Prioritaire,0.030757606,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C01433991,81,3G,A,Reseau indirect,1,0,0.76431334,1,Cible Prioritaire,0.011775418,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C43646636,6,4G,A,Reseau indirect,0,0,0.76422447,1,Cible Prioritaire,0.025836103,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C43546639,6,4G,A,Reseau indirect,0,0,0.76422447,1,Cible Prioritaire,0.025836103,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C27636639,6,4G,A,Reseau indirect,1,0,0.76422447,1,Cible Prioritaire,0.025836103,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C55276635,6,4G,A,Reseau indirect,1,0,0.76422447,1,Cible Prioritaire,0.025836103,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C81186634,6,4G,A,Reseau indirect,1,0,0.7641152,1,Cible Prioritaire,0.025810024,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C29224253,74,,A,Reseau indirect,1,1,0.76410735,1,Cible Prioritaire,0.0887575,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C85223111,100,5G,A,,1,0,0.7640982,1,Cible Prioritaire,0.005637512,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C99243032,101,5G,A,,1,0,0.7640822,1,Cible Prioritaire,0.008411606,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C82404510,70,4G,A,Reseau indirect,1,0,0.76393425,1,Cible Prioritaire,0.010068367,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C48386694,4,4G,A,Reseau indirect,1,0,0.7638462,1,Cible Prioritaire,0.059894,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C25846692,4,4G,A,Reseau indirect,1,0,0.7634793,1,Cible Prioritaire,0.05648503,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C96574630,65,4G,A,Reseau indirect,0,0,0.7630332,1,Cible Prioritaire,0.016242681,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C61806152,24,5G,A,Reseau indirect,0,0,0.7626322,1,Cible Prioritaire,0.08040502,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C64884581,66,5G,A,Reseau indirect,0,0,0.76241356,1,Cible Prioritaire,0.007951231,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C11004341,66,5G,A,Reseau indirect,0,0,0.76241356,1,Cible Prioritaire,0.007951231,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C87305927,30,,A,Reseau indirect,0,0,0.76206684,1,Cible Prioritaire,0.13212116,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C36494163,80,4G,A,Reseau indirect,1,0,0.7620217,1,Cible Prioritaire,0.014821571,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C96853664,85,5G,A,Reseau indirect,1,0,0.7617158,1,Cible Prioritaire,0.0058454783,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C50834002,85,5G,A,Reseau indirect,1,0,0.7617158,1,Cible Prioritaire,0.0058454783,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C63296626,7,4G,A,Reseau indirect,1,0,0.76164585,1,Cible Prioritaire,0.06172665,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C69233283,96,5G,A,,0,0,0.761612,1,Cible Prioritaire,0.005637512,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C90993628,75,4G,A,Reseau indirect,1,0,0.7613176,1,Cible Prioritaire,0.01344152,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C51204900,57,5G,A,Reseau direct,1,0,0.7612565,1,Cible Prioritaire,0.014713032,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C16042070,134,4G,A,,1,0,0.7612091,1,Cible Prioritaire,0.007699759,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C72781877,135,4G,A,,1,0,0.7612091,1,Cible Prioritaire,0.007614754,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C95864254,72,4G,A,Reseau indirect,1,0,0.7611398,1,Cible Prioritaire,0.01314916,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C83004568,67,4G,A,Reseau indirect,0,0,0.7610144,1,Cible Prioritaire,0.01323217,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C18626256,22,4G,A,Reseau indirect,1,0,0.76081157,1,Cible Prioritaire,0.061400436,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C61694471,72,4G,A,Reseau indirect,0,0,0.76073325,1,Cible Prioritaire,0.009642168,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C64796338,19,4G,A,Reseau indirect,0,0,0.7607021,1,Cible Prioritaire,0.034140576,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C86274568,67,4G,A,Reseau indirect,1,0,0.7606077,1,Cible Prioritaire,0.0097032655,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C01574588,66,4G,A,Reseau indirect,0,0,0.7606077,1,Cible Prioritaire,0.009072065,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C81314563,67,4G,A,Reseau indirect,1,0,0.7606077,1,Cible Prioritaire,0.0097032655,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C25236711,3,4G,A,Reseau indirect,0,0,0.7604455,1,Cible Prioritaire,0.01744497,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C99692035,135,4G,A,,1,0,0.76011723,1,Cible Prioritaire,0.007699759,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C76053447,90,4G,A,,1,0,0.7599463,1,Cible Prioritaire,0.0070917467,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C07153579,90,4G,A,,0,0,0.7599463,1,Cible Prioritaire,0.0070917467,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C88623516,90,4G,A,,1,0,0.7599463,1,Cible Prioritaire,0.0070917467,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C33554134,80,5G,A,Reseau direct,1,0,0.75992215,1,Cible Prioritaire,0.008282526,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C28264095,81,5G,A,Reseau direct,1,0,0.75990593,1,Cible Prioritaire,0.011197591,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C48044427,74,5G,A,Reseau indirect,1,0,0.7598459,1,Cible Prioritaire,0.007979048,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C85532998,101,4G,A,,0,0,0.7598381,1,Cible Prioritaire,0.010897675,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C17533204,100,4G,A,,0,0,0.7598381,1,Cible Prioritaire,0.01047467,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C63923198,101,4G,A,,1,0,0.7598381,1,Cible Prioritaire,0.010897675,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C58973199,101,4G,A,,1,0,0.7598381,1,Cible Prioritaire,0.010897675,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C99013217,98,4G,A,,1,0,0.7598381,1,Cible Prioritaire,0.010410618,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C59433197,101,4G,A,,0,0,0.7598381,1,Cible Prioritaire,0.010897675,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C47253158,100,4G,A,,1,0,0.7598381,1,Cible Prioritaire,0.01047467,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C00163136,101,4G,A,,1,0,0.7598381,1,Cible Prioritaire,0.010897675,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C00484111,76,5G,A,Reseau indirect,0,0,0.7595868,1,Cible Prioritaire,0.0071979337,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C95502207,130,4G,A,,1,0,0.75953835,1,Cible Prioritaire,0.007705208,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C93645428,40,4G,A,Reseau indirect,1,1,0.75947374,1,Cible Prioritaire,0.9799677,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C82174150,80,4G,A,Reseau indirect,0,0,0.7594222,1,Cible Prioritaire,0.015861675,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C87894643,64,4G,A,Reseau indirect,0,0,0.7591312,1,Cible Prioritaire,0.015378476,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C15424710,62,4G,A,Reseau indirect,1,0,0.7591312,1,Cible Prioritaire,0.015378476,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C81564138,82,4G,A,Reseau direct,1,0,0.75895405,1,Cible Prioritaire,0.013679611,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C43154090,84,4G,A,Reseau direct,1,0,0.75895405,1,Cible Prioritaire,0.012656634,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C97223998,84,4G,A,Reseau direct,1,0,0.75895405,1,Cible Prioritaire,0.012656634,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C91734088,82,4G,A,Reseau direct,0,0,0.75895405,1,Cible Prioritaire,0.013679611,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C43214246,82,4G,A,Reseau direct,0,0,0.75895405,1,Cible Prioritaire,0.013679611,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C74812209,131,5G,A,,1,0,0.7586706,1,Cible Prioritaire,0.0071523245,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C20574330,71,5G,A,Reseau indirect,0,0,0.75853825,1,Cible Prioritaire,0.008332354,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C79094162,71,4G,A,Reseau indirect,1,0,0.7584124,1,Cible Prioritaire,0.014033273,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C16231570,154,5G,A,,1,0,0.75839406,1,Cible Prioritaire,0.009747996,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C06775807,33,4G,A,Reseau indirect,1,1,0.7583343,1,Cible Prioritaire,0.91619056,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C22516715,3,4G,A,Reseau indirect,1,0,0.7583312,1,Cible Prioritaire,0.019543132,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C28336714,3,4G,A,Reseau indirect,1,0,0.7583312,1,Cible Prioritaire,0.019543132,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C29983966,81,4G,A,Reseau indirect,1,0,0.7580359,1,Cible Prioritaire,0.008994843,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C95334065,81,4G,A,Reseau indirect,1,0,0.7580359,1,Cible Prioritaire,0.008994843,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C10046220,23,4G,A,Reseau indirect,1,0,0.7580072,1,Cible Prioritaire,0.05753448,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C55956210,23,4G,A,Reseau indirect,1,0,0.7580072,1,Cible Prioritaire,0.05753448,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C88073469,80,4G,A,Reseau direct,1,0,0.75794595,1,Cible Prioritaire,0.013779402,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C14344129,80,4G,A,Reseau direct,0,0,0.75794595,1,Cible Prioritaire,0.015385129,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C72564101,81,4G,A,Reseau direct,1,0,0.75794595,1,Cible Prioritaire,0.013679611,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C72434288,81,4G,A,Reseau direct,1,0,0.75794595,1,Cible Prioritaire,0.013679611,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C28094397,66,4G,A,Reseau indirect,0,0,0.7579276,1,Cible Prioritaire,0.013229231,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C83036555,10,4G,A,Reseau indirect,1,0,0.7578644,1,Cible Prioritaire,0.034112263,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C35316552,10,4G,A,Reseau indirect,1,0,0.7578644,1,Cible Prioritaire,0.034112263,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C29706549,10,4G,A,Reseau indirect,0,0,0.7578644,1,Cible Prioritaire,0.034112263,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C85046560,10,4G,A,Reseau indirect,1,0,0.7578644,1,Cible Prioritaire,0.034112263,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C24386554,10,4G,A,Reseau indirect,1,0,0.7578644,1,Cible Prioritaire,0.034112263,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C85224430,74,5G,A,Reseau indirect,0,0,0.75783,1,Cible Prioritaire,0.009624944,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C59494301,66,4G,A,Reseau indirect,1,0,0.7576601,1,Cible Prioritaire,0.012649641,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C65244024,78,5G,A,Reseau indirect,0,0,0.7576031,1,Cible Prioritaire,0.010084273,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C77913427,82,5G,A,Reseau indirect,0,0,0.75756025,1,Cible Prioritaire,0.0107943695,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C76146621,7,4G,A,Reseau indirect,0,0,0.75755733,1,Cible Prioritaire,0.034714114,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C42636620,7,4G,A,Reseau indirect,1,0,0.75755733,1,Cible Prioritaire,0.034714114,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C38804146,82,4G,A,Reseau indirect,0,0,0.75743073,1,Cible Prioritaire,0.012267675,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C27294390,61,4G,A,Reseau indirect,0,0,0.7574236,1,Cible Prioritaire,0.012698701,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C40124128,79,4G,A,Reseau indirect,1,0,0.75737303,1,Cible Prioritaire,0.016520768,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C06813328,96,4G,A,,1,0,0.75732124,1,Cible Prioritaire,0.010410618,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C56073229,96,4G,A,,1,0,0.75732124,1,Cible Prioritaire,0.010410618,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C77774280,75,4G,A,Reseau indirect,1,0,0.7572793,1,Cible Prioritaire,0.014212142,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C58693992,75,4G,A,Reseau indirect,1,0,0.7572793,1,Cible Prioritaire,0.014212142,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C61904283,75,4G,A,Reseau indirect,0,0,0.7572793,1,Cible Prioritaire,0.014212142,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C13904268,74,4G,A,Reseau indirect,0,0,0.7572793,1,Cible Prioritaire,0.014212142,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C66534458,73,4G,A,Reseau indirect,0,0,0.7572793,1,Cible Prioritaire,0.014212142,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C36584258,74,4G,A,Reseau indirect,0,0,0.7572793,1,Cible Prioritaire,0.014212142,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C52436381,17,4G,A,Reseau indirect,1,0,0.7566374,1,Cible Prioritaire,0.03762779,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C03094492,71,5G,A,Reseau direct,0,0,0.75654465,1,Cible Prioritaire,0.013766402,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C00934523,70,5G,A,Reseau indirect,0,0,0.7565149,1,Cible Prioritaire,0.01005039,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C74413553,91,4G,A,,1,0,0.75631607,1,Cible Prioritaire,0.0076553263,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C28142074,127,4G,A,,1,0,0.75620186,1,Cible Prioritaire,0.012914035,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C77554111,79,4G,A,Reseau indirect,0,0,0.7559787,1,Cible Prioritaire,0.011806793,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C61133588,78,4G,A,Reseau indirect,1,0,0.7559787,1,Cible Prioritaire,0.012618169,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C77884261,77,4G,A,Reseau indirect,1,0,0.7559787,1,Cible Prioritaire,0.010074391,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C37394505,71,4G,A,Reseau indirect,1,0,0.75596213,1,Cible Prioritaire,0.014837307,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C27124316,79,5G,A,Reseau direct,1,0,0.7559096,1,Cible Prioritaire,0.010404823,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C02614407,75,4G,A,Reseau direct,1,0,0.7558883,1,Cible Prioritaire,0.013784443,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C59403654,75,4G,A,Reseau direct,0,0,0.7558883,1,Cible Prioritaire,0.013784443,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C79294445,73,4G,A,Reseau direct,1,0,0.7558883,1,Cible Prioritaire,0.013784443,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C14594377,77,4G,A,Reseau direct,0,0,0.7558883,1,Cible Prioritaire,0.013131333,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C72384377,76,4G,A,Reseau direct,0,0,0.7558883,1,Cible Prioritaire,0.012875724,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C28524412,75,4G,A,Reseau direct,1,0,0.7558883,1,Cible Prioritaire,0.013784443,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C74344448,73,4G,A,Reseau direct,0,0,0.7558883,1,Cible Prioritaire,0.013784443,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C67094260,75,4G,A,Reseau indirect,1,0,0.75588465,1,Cible Prioritaire,0.009990124,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C82376580,9,4G,A,Reseau indirect,0,0,0.7556856,1,Cible Prioritaire,0.0503761,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C10663913,86,,A,,1,0,0.7556854,1,Cible Prioritaire,0.08777494,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C97642338,128,4G,A,,0,0,0.7556473,1,Cible Prioritaire,0.012914035,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C49034553,68,3G,A,Reseau indirect,1,0,0.7555386,1,Cible Prioritaire,0.013629333,0,Risque Moyen,ACTIVATION DATA — offre forfait illimité
C23396641,6,4G,A,Reseau indirect,1,0,0.7555345,1,Cible Prioritaire,0.054128047,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C47916640,6,4G,A,Reseau indirect,0,0,0.7555345,1,Cible Prioritaire,0.054128047,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C92984079,84,4G,A,Reseau indirect,1,0,0.7554204,1,Cible Prioritaire,0.009302742,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C07153516,87,,A,,0,0,0.7553644,1,Cible Prioritaire,0.154302,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C34464013,89,,A,,1,0,0.7553644,1,Cible Prioritaire,0.09147493,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C55493952,85,5G,A,Reseau indirect,0,0,0.7553439,1,Cible Prioritaire,0.0058454783,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C89274257,77,4G,A,Reseau indirect,1,0,0.7551176,1,Cible Prioritaire,0.009280811,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C81194378,77,4G,A,Reseau indirect,1,0,0.7551176,1,Cible Prioritaire,0.009280811,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C81514080,76,4G,A,Reseau indirect,1,0,0.7551176,1,Cible Prioritaire,0.009099463,0,Risque Faible,ACTIVATION DATA — offre forfait illimité
C38796207,23,4G,A,Reseau indirect,0,0,0.7546988,1,Cible Prioritaire,0.073469125,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C53336211,23,4G,A,Reseau indirect,1,0,0.7546988,1,Cible Prioritaire,0.073469125,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
