ID,ANC_M,HANDSET,STATUT,OFFRE_CAT,RECENCY,FREQUENCY,MONETARY,NB_RECH_TOT,MNT_MOY,R_SCORE,F_SCORE,M_SCORE,RFM_SCORE,RFM_SCORE_STR,SEGMENT_RFM,TARGET_DATA
C59312245,127,5G,A,Bonus 2000%,0.0,12.0,140.0,26.0,11.666666666666666,5,3,3,11,533,Clients Fidèles,1
C62952245,130,4G,A,Bonus 300%,0.0,12.0,158.0,138.0,13.166666666666666,5,3,3,11,533,Clients Fidèles,1
C5722_224,200,4G,A,Bonus 1500%,0.0,12.0,305.0,69.0,25.416666666666668,5,3,4,12,534,Clients Fidèles,1
C80232245,130,4G,A,Bonus,0.0,12.0,71.0,63.0,5.916666666666667,5,3,2,10,532,Clients Ordinaires,1
C51392246,128,4G,A,Bonus 1500%,0.0,12.0,437.0,179.0,36.416666666666664,5,3,5,13,535,Clients Fidèles,1
C99782246,130,5G,A,Bonus 300%,0.0,12.0,410.0,61.0,34.166666666666664,5,3,5,13,535,Clients Fidèles,1
C20342247,127,4G,A,Bonus 1500%,0.0,11.0,185.0,109.0,16.818181818181817,5,2,3,10,523,Nouveaux Clients,1
C43762247,130,4G,A,Bonus 300%,0.0,12.0,25.0,25.0,2.0833333333333335,5,3,1,9,531,Clients Ordinaires,1
C60172247,130,4G,A,Bonus 1500%,0.0,12.0,361.0,56.0,30.083333333333332,5,3,4,12,534,Clients Fidèles,1
C75682247,130,5G,A,Bonus 300%,0.0,12.0,348.7,84.0,29.058333333333334,5,3,4,12,534,Clients Fidèles,1
C92122247,130,nan,A,Bonus 1000%,0.0,12.0,628.0,196.0,52.333333333333336,5,3,5,13,535,Clients Fidèles,1
C26302248,130,4G,A,Bonus 1500%,0.0,12.0,261.0,53.0,21.75,5,3,4,12,534,Clients Fidèles,1
C18122249,129,4G,A,Bonus 2000%,0.0,12.0,330.0,298.0,27.5,5,3,4,12,534,Clients Fidèles,1
C32562249,130,2G,A,Bonus 300%,0.0,12.0,64.0,36.0,5.333333333333333,5,3,2,10,532,Clients Ordinaires,0
C35282249,128,4G,A,Bonus 1000%,0.0,12.0,561.0,125.0,46.75,5,3,5,13,535,Clients Fidèles,1
C43392249,130,2G,A,Bonus 2000%,0.0,12.0,139.0,131.0,11.583333333333334,5,3,3,11,533,Clients Fidèles,1
C43682249,123,4G,A,Bonus 1000%,0.0,12.0,317.0,109.0,26.416666666666668,5,3,4,12,534,Clients Fidèles,1
C52762249,128,4G,A,Bonus 1500%,0.0,12.0,579.0,136.0,48.25,5,3,5,13,535,Clients Fidèles,1
C74662249,96,4G,A,Bonus 1000%,0.0,12.0,284.0,37.0,23.666666666666668,5,3,4,12,534,Clients Fidèles,1
C82702249,128,4G,A,Bonus 1000%,0.0,12.0,208.0,92.0,17.333333333333332,5,3,3,11,533,Clients Fidèles,1
C84462249,130,4G,A,Bonus 2000%,0.0,12.0,749.0,75.0,62.416666666666664,5,3,5,13,535,Clients Fidèles,1
C96402249,129,4G,A,Bonus 2000%,0.0,11.0,84.0,18.0,7.636363636363637,5,2,2,9,522,Nouveaux Clients,0
C07592250,104,4G,A,Bonus 1000%,0.0,12.0,408.0,84.0,34.0,5,3,5,13,535,Clients Fidèles,0
C08372250,130,4G,A,Bonus 2000%,0.0,12.0,69.88,46.0,5.823333333333333,5,3,2,10,532,Clients Ordinaires,1
C34862250,130,4G,A,Bonus 1500%,0.0,12.0,209.0,61.0,17.416666666666668,5,3,3,11,533,Clients Fidèles,1
C43202250,130,4G,A,Bonus 300%,0.0,12.0,266.0,238.0,22.166666666666668,5,3,4,12,534,Clients Fidèles,1
C92582250,130,4G,A,Bonus 1000%,0.0,12.0,419.0,99.0,34.916666666666664,5,3,5,13,535,Clients Fidèles,0
C18542251,115,4G,A,Bonus 1000%,0.0,12.0,167.0,63.0,13.916666666666666,5,3,3,11,533,Clients Fidèles,1
C50032251,130,3G,A,Standard,0.0,7.0,70.0,26.0,10.0,5,1,2,8,512,Nouveaux Clients,1
C43952252,130,4G,A,Bonus,0.0,11.0,593.0,106.0,53.90909090909091,5,2,5,12,525,Nouveaux Clients,1
C55672253,130,4G,A,Bonus 2000%,0.0,10.0,189.0,43.0,18.9,5,2,3,10,523,Nouveaux Clients,1
C72522253,129,4G,A,Bonus 300%,0.0,4.0,25.0,4.0,6.25,5,1,1,7,511,Nouveaux Clients,1
C92412253,130,4G,A,Bonus 1500%,0.0,12.0,124.0,116.0,10.333333333333334,5,3,2,10,532,Clients Ordinaires,1
C32452254,125,2G,A,Bonus 2000%,0.0,11.0,396.0,328.0,36.0,5,2,5,12,525,Nouveaux Clients,1
C22662255,127,4G,A,Bonus 2000%,0.0,12.0,260.0,248.0,21.666666666666668,5,3,4,12,534,Clients Fidèles,1
C32542255,129,5G,A,Bonus 1500%,1.0,3.0,12.0,4.0,4.0,1,1,1,3,111,Clients Perdus,1
C73632255,128,4G,A,Bonus 1500%,0.0,12.0,257.0,81.0,21.416666666666668,5,3,4,12,534,Clients Fidèles,1
C08832256,124,4G,A,Bonus 1500%,0.0,12.0,483.0,475.0,40.25,5,3,5,13,535,Clients Fidèles,1
C65732256,127,4G,A,Standard,0.0,12.0,323.0,131.0,26.916666666666668,5,3,4,12,534,Clients Fidèles,1
C07472257,130,2G,A,Bonus 1500%,0.0,12.0,311.0,79.0,25.916666666666668,5,3,4,12,534,Clients Fidèles,1
C48612257,115,4G,A,Bonus 1000%,0.0,12.0,443.0,56.0,36.916666666666664,5,3,5,13,535,Clients Fidèles,1
C53382257,123,5G,A,Bonus 1500%,0.0,12.0,162.0,34.0,13.5,5,3,3,11,533,Clients Fidèles,1
C55932257,72,4G,A,Bonus 1000%,0.0,12.0,258.0,62.0,21.5,5,3,4,12,534,Clients Fidèles,1
C02782258,130,5G,A,Standard,0.0,12.0,692.0,632.0,57.666666666666664,5,3,5,13,535,Clients Fidèles,1
C22632259,128,5G,A,Bonus 300%,0.0,8.0,91.0,38.0,11.375,5,2,2,9,522,Nouveaux Clients,1
C49682259,128,3G,A,Bonus 1500%,0.0,11.0,150.0,150.0,13.636363636363637,5,2,3,10,523,Nouveaux Clients,1
C66112259,130,4G,A,Bonus 1500%,0.0,12.0,485.0,99.0,40.416666666666664,5,3,5,13,535,Clients Fidèles,1
C78962259,125,4G,A,Bonus 1500%,0.0,12.0,181.0,149.0,15.083333333333334,5,3,3,11,533,Clients Fidèles,1
C99682259,130,4G,A,Bonus,0.0,10.0,332.0,13.0,33.2,5,2,4,11,524,Nouveaux Clients,1
C0142_226,211,4G,A,Bonus,0.0,12.0,472.88,161.0,39.406666666666666,5,3,5,13,535,Clients Fidèles,1
C20412260,130,2G,A,Bonus 1000%,0.0,12.0,225.0,217.0,18.75,5,3,4,12,534,Clients Fidèles,1
C06582261,130,4G,A,Bonus 1000%,0.0,4.0,22.0,6.0,5.5,5,1,1,7,511,Nouveaux Clients,1
C50382261,130,4G,A,Bonus 1500%,0.0,12.0,376.0,73.0,31.333333333333332,5,3,4,12,534,Clients Fidèles,1
C64882261,130,3G,A,Bonus 1500%,0.0,12.0,247.0,247.0,20.583333333333332,5,3,4,12,534,Clients Fidèles,1
C81832261,130,4G,A,Bonus,0.0,11.0,719.0,139.0,65.36363636363636,5,2,5,12,525,Nouveaux Clients,1
C96032261,130,4G,A,Bonus 1000%,0.0,12.0,348.0,80.0,29.0,5,3,4,12,534,Clients Fidèles,1
C97802261,127,2G,A,Bonus 1000%,0.0,12.0,411.0,115.0,34.25,5,3,5,13,535,Clients Fidèles,1
C20812262,128,4G,A,Bonus 300%,0.0,12.0,66.0,66.0,5.5,5,3,2,10,532,Clients Ordinaires,0
C21632262,128,2G,A,Bonus 300%,1.0,8.0,40.0,8.0,5.0,1,2,1,4,121,Clients Perdus,0
C40922262,128,2G,A,Bonus 1000%,0.0,12.0,341.0,285.0,28.416666666666668,5,3,4,12,534,Clients Fidèles,0
C82902262,129,4G,A,Bonus 1500%,0.0,12.0,746.0,181.0,62.166666666666664,5,3,5,13,535,Clients Fidèles,1
C54962263,129,5G,A,Bonus,0.0,12.0,166.0,27.0,13.833333333333334,5,3,3,11,533,Clients Fidèles,1
C80862263,130,4G,A,Bonus 1000%,0.0,12.0,595.0,388.0,49.583333333333336,5,3,5,13,535,Clients Fidèles,1
C85192263,126,4G,A,Bonus 1000%,0.0,12.0,1905.0,425.0,158.75,5,3,5,13,535,Clients Fidèles,0
C89142263,130,4G,A,Bonus 1000%,0.0,12.0,583.0,124.0,48.583333333333336,5,3,5,13,535,Clients Fidèles,1
C91742263,129,5G,A,Bonus 1500%,0.0,12.0,525.0,109.0,43.75,5,3,5,13,535,Clients Fidèles,1
C08332264,129,2G,A,Bonus 1000%,0.0,12.0,189.0,51.0,15.75,5,3,3,11,533,Clients Fidèles,0
C52032264,128,4G,A,Bonus 1500%,0.0,12.0,220.0,44.0,18.333333333333332,5,3,3,11,533,Clients Fidèles,1
C93392264,128,2G,A,Bonus 300%,0.0,12.0,258.0,54.0,21.5,5,3,4,12,534,Clients Fidèles,0
C10392266,130,4G,A,Bonus 1000%,0.0,12.0,106.0,21.0,8.833333333333334,5,3,2,10,532,Clients Ordinaires,0
C27412266,129,4G,S,Standard,2.0,6.0,33.0,9.0,5.5,1,1,1,3,111,Clients Perdus,1
C11852267,130,2G,A,Bonus,0.0,12.0,592.0,584.0,49.333333333333336,5,3,5,13,535,Clients Fidèles,1
C25902267,129,4G,A,Standard,0.0,11.0,114.0,90.0,10.363636363636363,5,2,2,9,522,Nouveaux Clients,1
C66832267,129,2G,A,Bonus 1500%,0.0,12.0,80.0,72.0,6.666666666666667,5,3,2,10,532,Clients Ordinaires,1
C80792267,130,2G,A,Bonus 1500%,0.0,12.0,501.0,293.0,41.75,5,3,5,13,535,Clients Fidèles,1
C69802268,128,4G,A,Bonus 1000%,0.0,12.0,150.0,34.0,12.5,5,3,3,11,533,Clients Fidèles,1
C8780_226,191,2G,A,Bonus 1500%,0.0,12.0,130.0,59.0,10.833333333333334,5,3,3,11,533,Clients Fidèles,1
C25742269,129,4G,A,Bonus 1500%,0.0,12.0,198.0,46.0,16.5,5,3,3,11,533,Clients Fidèles,1
C04432270,129,4G,A,Bonus 300%,0.0,11.0,273.0,69.0,24.818181818181817,5,2,4,11,524,Nouveaux Clients,1
C73142270,129,2G,A,Bonus 1000%,0.0,12.0,302.0,206.0,25.166666666666668,5,3,4,12,534,Clients Fidèles,0
C76282270,129,4G,A,Standard,0.0,12.0,405.0,89.0,33.75,5,3,5,13,535,Clients Fidèles,0
C94542270,128,4G,A,Bonus 1000%,0.0,12.0,458.0,226.0,38.166666666666664,5,3,5,13,535,Clients Fidèles,1
C99752270,130,5G,A,Bonus 1500%,1.0,7.0,60.0,11.0,8.571428571428571,1,1,2,4,112,Clients Perdus,1
C06582271,125,4G,A,Bonus 1500%,0.0,12.0,358.0,166.0,29.833333333333332,5,3,4,12,534,Clients Fidèles,1
C29512271,129,4G,A,Bonus 1500%,0.0,12.0,225.0,105.0,18.75,5,3,4,12,534,Clients Fidèles,1
C30452271,129,4G,A,Bonus 300%,0.0,11.0,100.0,60.0,9.090909090909092,5,2,2,9,522,Nouveaux Clients,1
C36352271,129,4G,A,Standard,2.0,4.0,12.0,4.0,3.0,1,1,1,3,111,Clients Perdus,1
C40822271,130,4G,A,Standard,0.0,12.0,659.66,582.0,54.971666666666664,5,3,5,13,535,Clients Fidèles,1
C41602271,129,4G,A,Bonus 1500%,0.0,12.0,549.0,140.0,45.75,5,3,5,13,535,Clients Fidèles,1
C45022271,128,4G,A,Bonus 1000%,0.0,12.0,191.7,39.0,15.975,5,3,3,11,533,Clients Fidèles,1
C85982271,128,4G,A,Bonus 1500%,0.0,12.0,486.0,103.0,40.5,5,3,5,13,535,Clients Fidèles,1
C94952271,130,4G,A,Bonus 1500%,0.0,12.0,199.0,179.0,16.583333333333332,5,3,3,11,533,Clients Fidèles,1
C07542272,129,4G,A,Bonus 300%,0.0,12.0,547.0,203.0,45.583333333333336,5,3,5,13,535,Clients Fidèles,1
C77922272,129,4G,A,Bonus 1500%,0.0,12.0,594.0,124.0,49.5,5,3,5,13,535,Clients Fidèles,1
C84072272,128,4G,A,Standard,0.0,12.0,478.0,430.0,39.833333333333336,5,3,5,13,535,Clients Fidèles,1
C90872272,128,4G,A,Bonus,3.0,3.0,40.0,5.0,13.333333333333334,1,1,1,3,111,Clients Perdus,1
C91462272,128,4G,A,Bonus 1000%,0.0,12.0,147.7,32.0,12.308333333333332,5,3,3,11,533,Clients Fidèles,1
C05112273,129,4G,A,Bonus 1500%,0.0,12.0,104.0,24.0,8.666666666666666,5,3,2,10,532,Clients Ordinaires,0
C06312273,128,2G,A,Bonus 300%,0.0,12.0,136.0,112.0,11.333333333333334,5,3,3,11,533,Clients Fidèles,1
C46852273,129,4G,A,Bonus,0.0,7.0,27.0,7.0,3.857142857142857,5,1,1,7,511,Nouveaux Clients,1
C54892273,129,4G,A,Bonus 300%,0.0,12.0,577.0,209.0,48.083333333333336,5,3,5,13,535,Clients Fidèles,1
C65632273,129,4G,A,Bonus 1500%,0.0,12.0,106.0,54.0,8.833333333333334,5,3,2,10,532,Clients Ordinaires,1
C67062273,127,4G,S,Bonus,3.0,2.0,10.0,2.0,5.0,1,1,1,3,111,Clients Perdus,1
C70902273,126,4G,A,Bonus,0.0,8.0,46.0,10.0,5.75,5,2,1,8,521,Nouveaux Clients,1
C14462274,129,4G,A,Bonus 1500%,0.0,12.0,284.0,80.0,23.666666666666668,5,3,4,12,534,Clients Fidèles,1
C42472274,128,4G,A,Bonus,0.0,12.0,80.0,16.0,6.666666666666667,5,3,2,10,532,Clients Ordinaires,1
C48712274,129,4G,A,Bonus 1500%,0.0,12.0,161.0,97.0,13.416666666666666,5,3,3,11,533,Clients Fidèles,1
C58882274,129,2G,A,Bonus 1500%,0.0,12.0,165.0,33.0,13.75,5,3,3,11,533,Clients Fidèles,0
C06242275,130,4G,A,Bonus 300%,0.0,12.0,104.0,92.0,8.666666666666666,5,3,2,10,532,Clients Ordinaires,1
C29212275,128,2G,A,Bonus 1500%,0.0,12.0,446.0,126.0,37.166666666666664,5,3,5,13,535,Clients Fidèles,1
C59992275,129,2G,A,Bonus 1000%,0.0,12.0,190.0,62.0,15.833333333333334,5,3,3,11,533,Clients Fidèles,1
C84072275,129,4G,A,Bonus 300%,0.0,12.0,167.0,163.0,13.916666666666666,5,3,3,11,533,Clients Fidèles,1
C85702275,129,4G,A,Bonus 1500%,0.0,12.0,203.0,95.0,16.916666666666668,5,3,3,11,533,Clients Fidèles,1
C69992276,129,4G,A,Bonus 1500%,0.0,12.0,521.7,109.0,43.475,5,3,5,13,535,Clients Fidèles,1
C27742277,127,4G,A,Bonus 1500%,0.0,12.0,364.0,132.0,30.333333333333332,5,3,4,12,534,Clients Fidèles,1
C29222277,128,4G,A,Bonus 1500%,0.0,12.0,435.0,83.0,36.25,5,3,5,13,535,Clients Fidèles,1
C48592277,128,4G,A,Bonus 1500%,0.0,12.0,112.0,49.0,9.333333333333334,5,3,2,10,532,Clients Ordinaires,1
C58082277,128,2G,A,Bonus,0.0,12.0,91.0,31.0,7.583333333333333,5,3,2,10,532,Clients Ordinaires,1
C76762277,128,4G,A,Bonus,0.0,12.0,380.0,179.0,31.666666666666668,5,3,4,12,534,Clients Fidèles,1
C07742278,129,4G,A,Bonus 1000%,0.0,12.0,93.0,33.0,7.75,5,3,2,10,532,Clients Ordinaires,1
C69472279,128,4G,A,Standard,0.0,4.0,35.0,4.0,8.75,5,1,1,7,511,Nouveaux Clients,1
C75962279,129,4G,S,Bonus 300%,0.0,8.0,253.0,129.0,31.625,5,2,4,11,524,Nouveaux Clients,1
C99792279,129,2G,A,Bonus 1500%,0.0,12.0,380.0,108.0,31.666666666666668,5,3,4,12,534,Clients Fidèles,0
C11812280,126,5G,A,Bonus,0.0,2.0,20.0,2.0,10.0,5,1,1,7,511,Nouveaux Clients,1
C13072280,129,2G,A,Bonus 1500%,0.0,12.0,247.0,51.0,20.583333333333332,5,3,4,12,534,Clients Fidèles,1
C22272280,128,4G,A,Bonus 1500%,0.0,12.0,268.0,240.0,22.333333333333332,5,3,4,12,534,Clients Fidèles,1
C31722280,129,4G,A,Bonus 1500%,0.0,12.0,358.0,149.0,29.833333333333332,5,3,4,12,534,Clients Fidèles,1
C34482280,125,4G,A,Bonus 1500%,0.0,12.0,521.0,128.0,43.416666666666664,5,3,5,13,535,Clients Fidèles,1
C57062280,129,4G,A,Bonus 300%,0.0,10.0,26.0,26.0,2.6,5,2,1,8,521,Nouveaux Clients,1
C96902280,129,2G,A,Bonus 300%,0.0,12.0,475.0,439.0,39.583333333333336,5,3,5,13,535,Clients Fidèles,0
C23212281,129,4G,A,Bonus 300%,0.0,12.0,118.0,106.0,9.833333333333334,5,3,2,10,532,Clients Ordinaires,0
C39412281,127,4G,A,Bonus 1500%,0.0,12.0,263.0,111.0,21.916666666666668,5,3,4,12,534,Clients Fidèles,1
C1594_228,210,2G,A,Bonus 1500%,0.0,12.0,181.0,37.0,15.083333333333334,5,3,3,11,533,Clients Fidèles,1
C82362281,129,4G,A,Bonus 300%,0.0,12.0,267.5,56.0,22.291666666666668,5,3,4,12,534,Clients Fidèles,1
C21072282,129,2G,A,Bonus 300%,0.0,12.0,303.74,197.0,25.311666666666667,5,3,4,12,534,Clients Fidèles,0
C45462282,129,4G,A,Bonus 300%,0.0,12.0,186.0,170.0,15.5,5,3,3,11,533,Clients Fidèles,1
C72892282,127,4G,A,Bonus 1500%,1.0,11.0,221.0,81.0,20.09090909090909,1,2,4,7,124,Clients Perdus,1
C23502283,127,4G,A,Bonus 1000%,0.0,12.0,204.0,187.0,17.0,5,3,3,11,533,Clients Fidèles,1
C28452283,128,3G,A,Bonus 1500%,0.0,9.0,42.0,14.0,4.666666666666667,5,2,1,8,521,Nouveaux Clients,1
C36792283,129,4G,A,Bonus 1000%,0.0,12.0,515.0,103.0,42.916666666666664,5,3,5,13,535,Clients Fidèles,0
C89322283,124,4G,A,Bonus 1500%,0.0,12.0,342.0,78.0,28.5,5,3,4,12,534,Clients Fidèles,1
C25512284,127,4G,A,Bonus 1000%,0.0,11.0,257.14,51.0,23.376363636363635,5,2,4,11,524,Nouveaux Clients,1
C39232284,125,4G,A,Bonus 1500%,0.0,12.0,884.0,101.0,73.66666666666667,5,3,5,13,535,Clients Fidèles,1
C49742284,125,4G,A,Bonus 1000%,0.0,11.0,55.0,19.0,5.0,5,2,1,8,521,Nouveaux Clients,1
C06372285,125,4G,A,Bonus 1500%,0.0,12.0,278.0,62.0,23.166666666666668,5,3,4,12,534,Clients Fidèles,1
C07412285,127,5G,A,Bonus,0.0,12.0,256.0,72.0,21.333333333333332,5,3,4,12,534,Clients Fidèles,1
C12302285,125,4G,A,Bonus 1500%,0.0,12.0,218.0,46.0,18.166666666666668,5,3,3,11,533,Clients Fidèles,1
C37442285,125,4G,A,Bonus 1500%,0.0,12.0,168.0,36.0,14.0,5,3,3,11,533,Clients Fidèles,1
C43292285,128,2G,A,Bonus 1000%,0.0,12.0,151.0,135.0,12.583333333333334,5,3,3,11,533,Clients Fidèles,0
C47622285,127,4G,A,Bonus 1000%,1.0,11.0,93.0,38.0,8.454545454545455,1,2,2,5,122,Clients Perdus,1
C05032286,128,4G,A,Bonus 1500%,0.0,12.0,102.0,42.0,8.5,5,3,2,10,532,Clients Ordinaires,1
C29012286,128,4G,A,Bonus 300%,0.0,12.0,489.0,87.0,40.75,5,3,5,13,535,Clients Fidèles,1
C42912286,127,4G,A,Bonus 1500%,0.0,12.0,236.0,96.0,19.666666666666668,5,3,4,12,534,Clients Fidèles,0
C53442286,127,4G,A,Bonus 1000%,0.0,12.0,205.7,42.0,17.141666666666666,5,3,3,11,533,Clients Fidèles,1
C03642287,127,5G,A,Bonus 1500%,0.0,12.0,378.0,51.0,31.5,5,3,4,12,534,Clients Fidèles,1
C05352287,123,4G,A,Bonus 1000%,0.0,12.0,151.0,31.0,12.583333333333334,5,3,3,11,533,Clients Fidèles,1
C11472287,128,4G,A,Bonus 1500%,0.0,12.0,1340.0,1152.0,111.66666666666667,5,3,5,13,535,Clients Fidèles,0
C29902287,128,4G,A,Bonus 1000%,0.0,9.0,171.0,63.0,19.0,5,2,3,10,523,Nouveaux Clients,1
C80802287,127,4G,A,Bonus 1000%,0.0,12.0,357.0,273.0,29.75,5,3,4,12,534,Clients Fidèles,1
C05342288,127,4G,A,Standard,0.0,10.0,201.0,153.0,20.1,5,2,3,10,523,Nouveaux Clients,0
C65372288,128,3G,A,Bonus 300%,0.0,12.0,105.0,85.0,8.75,5,3,2,10,532,Clients Ordinaires,1
C92802288,127,4G,A,Standard,0.0,12.0,642.0,51.0,53.5,5,3,5,13,535,Clients Fidèles,1
C8964_228,209,4G,A,Bonus 1000%,0.0,12.0,163.0,37.0,13.583333333333334,5,3,3,11,533,Clients Fidèles,1
C98392288,123,4G,A,Bonus 1500%,0.0,12.0,661.0,181.0,55.083333333333336,5,3,5,13,535,Clients Fidèles,0
C99032288,127,4G,A,Bonus 1000%,0.0,12.0,152.0,80.0,12.666666666666666,5,3,3,11,533,Clients Fidèles,1
C99732288,129,4G,S,Bonus 2000%,0.0,9.0,99.0,36.0,11.0,5,2,2,9,522,Nouveaux Clients,1
C30752289,128,4G,A,Bonus 1500%,0.0,12.0,141.0,45.0,11.75,5,3,3,11,533,Clients Fidèles,1
C46072289,128,4G,A,Bonus 2000%,0.0,12.0,259.0,215.0,21.583333333333332,5,3,4,12,534,Clients Fidèles,1
C60082289,130,5G,A,Bonus 2000%,1.0,5.0,14.0,6.0,2.8,1,1,1,3,111,Clients Perdus,1
C87352289,130,5G,A,Bonus 2000%,0.0,12.0,153.0,45.0,12.75,5,3,3,11,533,Clients Fidèles,1
C05362290,130,4G,A,Bonus 1500%,0.0,12.0,179.0,43.0,14.916666666666666,5,3,3,11,533,Clients Fidèles,1
C10492290,129,4G,A,Bonus 1000%,0.0,12.0,628.0,352.0,52.333333333333336,5,3,5,13,535,Clients Fidèles,1
C46392290,130,4G,A,Bonus 2000%,0.0,12.0,111.0,67.0,9.25,5,3,2,10,532,Clients Ordinaires,1
C49462290,130,4G,A,Bonus 1500%,0.0,12.0,325.0,47.0,27.083333333333332,5,3,4,12,534,Clients Fidèles,1
C56422290,127,4G,A,Bonus 1000%,0.0,12.0,247.0,59.0,20.583333333333332,5,3,4,12,534,Clients Fidèles,1
C63202290,127,4G,A,Bonus 1000%,0.0,12.0,800.0,258.0,66.66666666666667,5,3,5,13,535,Clients Fidèles,1
C95182290,128,4G,A,Bonus 1500%,0.0,12.0,574.0,79.0,47.833333333333336,5,3,5,13,535,Clients Fidèles,1
C08782291,128,4G,A,Bonus 1500%,0.0,10.0,59.0,31.0,5.9,5,2,2,9,522,Nouveaux Clients,1
C44992291,129,4G,A,Bonus 1500%,0.0,8.0,45.0,17.0,5.625,5,2,1,8,521,Nouveaux Clients,1
C51792291,124,2G,A,Bonus 1500%,0.0,12.0,208.0,48.0,17.333333333333332,5,3,3,11,533,Clients Fidèles,1
C68952291,128,2G,A,Bonus 1500%,0.0,12.0,231.0,51.0,19.25,5,3,4,12,534,Clients Fidèles,0
C85192291,128,2G,A,Bonus 1000%,0.0,12.0,164.0,72.0,13.666666666666666,5,3,3,11,533,Clients Fidèles,1
C02622292,128,2G,A,Bonus 1000%,0.0,8.0,10.0,10.0,1.25,5,2,1,8,521,Nouveaux Clients,0
C23362292,128,4G,A,Bonus 2000%,0.0,12.0,395.0,79.0,32.916666666666664,5,3,5,13,535,Clients Fidèles,1
C55482292,129,2G,A,Bonus 1000%,0.0,11.0,283.0,206.0,25.727272727272727,5,2,4,11,524,Nouveaux Clients,1
C61782292,127,4G,A,Bonus 2000%,0.0,12.0,238.0,194.0,19.833333333333332,5,3,4,12,534,Clients Fidèles,1
C83002292,128,4G,A,Bonus 1000%,0.0,11.0,237.0,121.0,21.545454545454547,5,2,4,11,524,Nouveaux Clients,1
C63442293,123,5G,A,Bonus 1500%,0.0,12.0,104.0,40.0,8.666666666666666,5,3,2,10,532,Clients Ordinaires,1
C71302293,121,4G,A,Bonus 1500%,0.0,8.0,366.0,14.0,45.75,5,2,4,11,524,Nouveaux Clients,1
C76412293,130,4G,A,Bonus 300%,0.0,12.0,309.0,117.0,25.75,5,3,4,12,534,Clients Fidèles,1
C98752293,124,4G,A,Bonus 1000%,0.0,6.0,50.0,22.0,8.333333333333334,5,1,1,7,511,Nouveaux Clients,1
C06802294,127,2G,A,Bonus 1500%,0.0,12.0,341.0,73.0,28.416666666666668,5,3,4,12,534,Clients Fidèles,1
C10312294,129,4G,A,Bonus 1500%,0.0,6.0,216.0,67.0,36.0,5,1,3,9,513,Nouveaux Clients,1
C16822294,129,4G,A,Bonus 1500%,0.0,12.0,303.0,54.0,25.25,5,3,4,12,534,Clients Fidèles,1
C19162294,127,4G,A,Bonus 1500%,0.0,12.0,252.07999999999998,105.0,21.006666666666664,5,3,4,12,534,Clients Fidèles,1
C20212294,129,2G,A,Bonus 2000%,0.0,12.0,173.0,37.0,14.416666666666666,5,3,3,11,533,Clients Fidèles,1
C53532294,128,3G,A,Bonus 1500%,0.0,12.0,286.0,242.0,23.833333333333332,5,3,4,12,534,Clients Fidèles,0
C22532295,129,4G,A,Bonus 1000%,0.0,12.0,236.0,216.0,19.666666666666668,5,3,4,12,534,Clients Fidèles,1
C40762295,123,2G,A,Bonus 1000%,0.0,10.0,24.0,20.0,2.4,5,2,1,8,521,Nouveaux Clients,0
C41442295,129,3G,A,Bonus 1000%,0.0,10.0,210.0,194.0,21.0,5,2,3,10,523,Nouveaux Clients,1
C46132295,129,4G,A,Bonus 1500%,0.0,12.0,196.0,164.0,16.333333333333332,5,3,3,11,533,Clients Fidèles,1
C64042295,128,4G,A,Bonus 2000%,0.0,12.0,155.0,77.0,12.916666666666666,5,3,3,11,533,Clients Fidèles,1
C87082295,120,5G,A,Bonus 1000%,0.0,7.0,223.0,175.0,31.857142857142858,5,1,4,10,514,Nouveaux Clients,1
C96212295,129,2G,A,Bonus 1000%,0.0,12.0,192.0,40.0,16.0,5,3,3,11,533,Clients Fidèles,0
C00592296,129,4G,A,Bonus 1000%,0.0,10.0,202.0,46.0,20.2,5,2,3,10,523,Nouveaux Clients,1
C84302296,129,4G,A,Bonus 1500%,0.0,12.0,243.0,57.0,20.25,5,3,4,12,534,Clients Fidèles,1
C07122297,129,4G,A,Bonus 1000%,0.0,12.0,265.0,73.0,22.083333333333332,5,3,4,12,534,Clients Fidèles,1
C75882297,125,4G,A,Bonus 1000%,0.0,12.0,499.0,125.0,41.583333333333336,5,3,5,13,535,Clients Fidèles,1
C16462298,116,4G,A,Bonus 1000%,0.0,11.0,127.0,71.0,11.545454545454545,5,2,2,9,522,Nouveaux Clients,1
C25632298,128,4G,A,Bonus 2000%,0.0,12.0,349.0,141.0,29.083333333333332,5,3,4,12,534,Clients Fidèles,1
C43222298,128,2G,A,Bonus 1000%,0.0,12.0,954.0,230.0,79.5,5,3,5,13,535,Clients Fidèles,1
C55402298,127,4G,A,Bonus 1000%,0.0,12.0,345.0,163.0,28.75,5,3,4,12,534,Clients Fidèles,1
C81002298,127,4G,A,Bonus 1500%,0.0,11.0,293.0,65.0,26.636363636363637,5,2,4,11,524,Nouveaux Clients,1
C84262298,128,4G,A,Bonus 1500%,0.0,11.0,266.0,142.0,24.181818181818183,5,2,4,11,524,Nouveaux Clients,1
C92072298,116,5G,A,Bonus 1000%,0.0,12.0,272.0,78.0,22.666666666666668,5,3,4,12,534,Clients Fidèles,1
C97572298,127,4G,A,Bonus 1000%,0.0,12.0,512.0,110.0,42.666666666666664,5,3,5,13,535,Clients Fidèles,1
